Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
04 days ago152 Bed Apartment with En Suite at West,11300000,"Westlands Area, Westlands",2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
04 days ago131 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago102 Bed Apartment with En Suite at West,11200000,"Westlands Area, Westlands",2.0,2.0,116,2026-06-02,2026-06-02,129.491871,10,,
04 days ago62 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago61 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago13Serviced 1 Bed Apartment with En Suit,12000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Siaya Road1 ,5800000,Kileleshwa,1.0,1.0,57,2026-06-02,2026-06-02,129.491871,10,,
04 days ago81 Bed Apartment with En Suite in Lavin,5000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite in West,12000000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago141 Bed Apartment with En Suite in West,8500000,Kilimani,2.0,3.0,4615,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at General Math,8300000,"Westlands Area, Westlands",1.0,1.0,66,2026-06-02,2026-06-02,129.491871,10,,
04 days ago121 Bed Apartment with Swimming Pool at,8300000,"Westlands Area, Westlands",1.0,1.0,66,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Upper Hill1 ,24000000,Upper Hill,1.0,1.0,48,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment with En Suite in MiremaStudio Apa,2500000,"Mirema, Roysambu",,1.0,,2026-06-02,2026-06-02,129.491871,10,,
210Studio Apartment with En Suite in MiremaStudio ,2500000,"Mirema, Roysambu",,1.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Kingara Road,8000000,Lavington,1.0,1.0,80,2026-06-02,2026-06-02,129.491871,10,,
04 days ago201 Bed Apartment with Swimming Pool at,8000000,Lavington,1.0,1.0,80,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Swimming Pool at Muthithi Roa,10700000,"Westlands Area, Westlands",2.0,2.0,107,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Ojijo Road1 ,8500000,"Westlands Area, Westlands",1.0,1.0,83,2026-06-02,2026-06-02,129.491871,10,,
04 days ago111 Bed Apartment with Swimming Pool at,8500000,"Westlands Area, Westlands",1.0,1.0,83,2026-06-02,2026-06-02,129.491871,10,,
0164 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago173 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago152 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
15 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite in Kili,4500000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0104 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0163 Bed Apartment with En Suite in Kilimani3 Bed ,9000000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0111 Bed Apartment with En Suite in Kilimani1 Bed ,3000000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago92 Bed Apartment with En Suite in River,8000000,"Riverside, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago161 Bed Apartment with En Suite in Rive,6000000,"Riverside, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago181 Bed Apartment with Swimming Pool in,6400000,"Westlands Area, Westlands",1.0,1.0,52,2026-06-02,2026-06-02,129.491871,10,,
04 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago133 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago184 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago142 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago62 Bed Apartment with En Suite in Kilel,8500000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago61 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
091 Bed Apartment with En Suite in Kileleshwa1 Bed,4500000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago93 Bed Apartment with En Suite in Kilim,12000000,Kilimani,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago81 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago82 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago91 Bed Apartment with En Suite in Kilim,4000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago101 Bed Apartment with En Suite in Lavi,5000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite in Lavi,6000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
072 Bed Apartment with En Suite in Lavington2 Bed ,9000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago72 Bed Apartment with En Suite in Lavin,9000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago182 Bed Apartment with En Suite in Kili,8500000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago121 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago71 Bed Apartment with En Suite in Kilel,3500000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0102 Bed Apartment with En Suite at Riverside Driv,14000000,"Riverside, Westlands",2.0,2.0,110,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in West,11000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago92 Bed Apartment with En Suite in Westl,8000000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with En Suite in Westlands Area,4500000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0101 Bed Apartment with En Suite in Kilimani1 Bed ,5000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago61 Bed Apartment with En Suite in Kilim,4000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago62 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with En Suite in Kileleshwa1 Be,3400000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago81 Bed Apartment with En Suite in Kilel,4500000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago72 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Riverside Drive2 ,14000000,"Riverside, Westlands",2.0,2.0,110,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago173 Bed Apartment with En Suite in Lavi,11000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
073 Bed Apartment with En Suite in Upper Hill3 Bed,18000000,4 bedroom apartment for sale in Westlands,4.0,4.0,5791,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite in Upper Hill3 Bed A,23000000,Apartment for Sale in Upper Hill,3.0,3.0,180,2026-06-02,2026-06-02,129.491871,10,,
0122 Bed Apartment with En Suite in Lavington2 Bed,8500000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite in Lavington3 Bed,9000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago104 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago141 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago172 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago141 Bed Apartment with Swimming Pool at,6500000,Kilimani,1.0,1.0,5791,2026-06-02,2026-06-02,129.491871,10,,
05 days ago61 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago141 Bed Apartment with En Suite in Kile,5200000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago123 Bed Apartment with En Suite in Kile,10000000,Kileleshwa,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago82 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Muchai Road2 Bed ,10500000,2bedroom Apartments for sale in Kilimani,2.0,2.0,8864,2026-06-02,2026-06-02,129.491871,10,,
15 days ago132 Bed Apartment with En Suite at Much,10500000,2bedroom Apartments for sale in Kilimani,2.0,2.0,8864,2026-06-02,2026-06-02,129.491871,10,,
082 Bed Apartment with En Suite in Westlands Area2,9000000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago191 Bed Apartment with En Suite in West,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago82 Bed Apartment with En Suite in Westl,8500000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago81 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
092 Bed Apartment with En Suite in Kilimani2 Bed A,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0111 Bed Apartment with En Suite in Lavington1 Bed,8000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0152 Bed Apartment with En Suite in Lavington2 Bed,7000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Serviced 3 Bed Apartment with En Suite at Mbaazi R,30000000,"3bdrm Apartment in Merlin Court, Lavington for...",3.0,3.0,178,2026-06-02,2026-06-02,129.491871,10,,
017Serviced 3 Bed Apartment with En Suite at Mbaaz,30000000,"3bdrm Apartment in Merlin Court, Lavington for...",3.0,3.0,178,2026-06-02,2026-06-02,129.491871,10,,
05 days ago63 Bed Apartment with En Suite in Lavin,14000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Serviced 1 Bed Apartment with En Suite at Riversid,8000000,"Riverside, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago164 Bed Apartment with En Suite in Lavi,13000000,Lavington,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Kileleshwa Area3 ,15500000,Kileleshwa,3.0,3.0,180,2026-06-02,2026-06-02,129.491871,10,,
15 days ago163 Bed Apartment with En Suite at Kile,15500000,Kileleshwa,3.0,3.0,180,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite at Kile,9300000,Kileleshwa,2.0,2.0,115,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago163 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Kileleshwa Area2 ,10500000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite at Kile,10500000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago202 Bed Apartment with En Suite at West,11850000,"Westlands Area, Westlands",2.0,2.0,90,2026-06-02,2026-06-02,129.491871,10,,
Furnished 2 Bed Apartment with En Suite at 2Nd Par,16000000,"Parklands, Westlands",22.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago12Furnished 2 Bed Apartment with En Sui,9000000,Kileleshwa,3.0,3.0,185,2026-06-02,2026-06-02,129.491871,10,,
05 days ago91 Bed Apartment with En Suite in Lavin,6000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite in Lavi,7000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in Lavi,4000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago192 Bed Apartment with En Suite in Kili,8700000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago181 Bed Apartment with En Suite in Kili,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in Kile,9500000,Kileleshwa,1.0,1.0,110,2026-06-02,2026-06-02,129.491871,10,,
082 Bed Apartment with En Suite in Kileleshwa2 Bed,6000000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago154 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
025Serviced 1 Bed Apartment with En Suite at River,8000000,"Riverside, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago161 Bed Apartment with Swimming Pool at,8000000,"Riverside, Westlands",1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
05 days ago101 Bed Apartment with Swimming Pool at,9000000,"Westlands Area, Westlands",1.0,1.0,68,2026-06-02,2026-06-02,129.491871,10,,
05 days ago81 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago132 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool in Kileleshwa1 ,6600000,Kileleshwa,1.0,1.0,74,2026-06-02,2026-06-02,129.491871,10,,
05 days ago101 Bed Apartment with Swimming Pool in,14000000,Kileleshwa,2.0,2.0,125,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Durham Road1,9500000,Kileleshwa,1.0,1.0,110,2026-06-02,2026-06-02,129.491871,10,,
05 days ago201 Bed Apartment with Swimming Pool at,9500000,Kileleshwa,1.0,1.0,110,2026-06-02,2026-06-02,129.491871,10,,
05 days ago202 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2.0,2.0,114,2026-06-02,2026-06-02,129.491871,10,,
05 days ago111 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
